record_ID,units_sold
216676,22.47751
216677,25.419874
216680,26.757877
216681,21.504696
216685,13.531157
216686,5.8051286
216687,27.21041
216688,11.293634
216689,71.894005
216690,62.436832
216691,28.837719
216692,28.376724
216693,42.892048
216694,41.20874
216695,7.0001793
216696,4.296529
216697,14.071038
216698,55.344975
216699,22.47751
216700,25.419874
216702,13.856451
216703,25.81678
216704,21.504696
216705,114.32746
216708,13.531157
216709,7.063949
216711,9.180315
216712,85.374596
216713,55.549606
216714,21.052755
216716,24.021828
216717,40.95689
216718,50.81213
216721,17.080088
216722,52.3311
216723,23.179567
216724,27.398117
216725,28.56218
216726,23.80259
216731,74.66567
216732,43.450344
216733,42.08971
216734,39.137245
216735,51.587894
216738,53.742504
216739,22.295517
216740,31.269976
216743,27.67813
216744,26.684065
216748,12.858566
216749,83.814224
216750,52.598885
216751,29.58153
216753,35.881924
216754,43.5786
216755,62.3175
216756,65.123
216757,33.676025
216758,43.410053
216761,39.05864
216762,37.31059
216763,150.01363
216765,16.228611
216766,19.060736
216767,12.038171
216768,35.510265
216771,27.367123
216772,25.026808
216773,11.194049
216774,36.904106
216779,58.301872
216780,15.838146
216782,23.04373
216783,30.698685
216784,97.14586
216787,46.254387
216788,37.185375
216789,13.016338
216791,29.292706
216793,59.657314
216794,15.413246
216795,22.22193
216796,23.78955
216797,15.351517
216798,22.618835
216799,27.224363
216800,146.34924
216803,11.618115
216805,27.049965
216807,76.6776
216808,63.37521
216809,40.127537
216810,6.7951565
216812,28.57573
216813,46.1909
216814,34.159145
216815,15.177878
216817,18.904999
216818,66.12066
216819,19.581146
216820,26.389832
216822,17.216831
216823,26.786737
216824,34.44168
216825,127.09097
216827,12.477595
216828,15.053463
216831,29.941347
216836,24.817936
216837,28.323133
216838,7.099438
216839,7.0148406
216840,15.025461
216841,52.571922
216842,19.704462
216843,29.507082
216844,23.04373
216845,20.20172
216849,12.902105
216850,40.68182
216851,42.515266
216852,17.043877
216853,21.550638
216854,37.476074
216855,44.59011
216856,4.682515
216857,9.34467
216858,63.594246
216859,18.144905
216860,25.890211
216861,24.780012
216864,31.869265
216865,131.01263
216868,12.481032
216870,72.64475
216871,48.305683
216874,31.928246
216875,46.04798
216876,55.210884
216877,26.498936
216878,7.248651
216879,15.557304
216880,62.72368
216881,31.004278
216882,33.8175
216883,35.04774
216884,21.720718
216885,34.21441
216886,28.026583
216887,180.27927
216889,14.314886
216890,19.558979
216891,32.10659
216892,159.79823
216893,129.03462
216894,53.49464
216896,75.13475
216897,102.02094
216898,101.64708
216901,33.069935
216902,87.58373
216903,56.03023
216904,63.03772
216905,55.190865
216906,48.727818
216910,27.222607
216914,54.19894
216915,50.082485
216916,21.096172
216918,27.042059
216919,38.244396
216920,54.21228
216923,53.76644
216924,22.047058
216925,24.63041
216926,33.383892
216927,25.006659
216928,25.027313
216929,25.751606
216933,12.427819
216935,34.637405
216936,37.34043
216938,12.230673
216939,51.550297
216940,62.907852
216941,53.680527
216944,63.30717
216945,30.780096
216946,31.59521
216948,31.992117
216949,45.596195
216950,220.90967
216953,19.392622
216956,47.64576
216957,58.24824
216958,32.15471
216960,37.038857
216961,53.84271
216962,65.83177
216963,17.041142
216964,19.828865
216965,17.988003
216966,65.38595
216967,32.8589
216968,36.248203
216969,30.749584
216971,36.64511
216972,30.805687
216973,196.70306
216974,10.99503
216975,16.559158
216976,19.977617
216978,58.752087
216979,38.277443
216982,26.189676
216983,30.162401
216984,49.73215
216986,51.411057
216987,21.193604
216988,26.332745
216991,28.569796
216995,7.183712
216998,72.031525
216999,65.002716
217000,20.93637
217002,43.311634
217003,71.842415
217004,56.180695
217008,57.84407
217009,38.331642
217010,41.77131
217011,50.34174
217012,40.459652
217013,233.83458
217016,20.330288
217018,179.64133
217019,127.826675
217020,70.83363
217023,105.490265
217024,108.09705
217025,103.385605
217027,100.36549
217028,64.07475
217029,70.81181
217030,41.57352
217031,30.822748
217033,70.6131
217034,53.376667
217035,265.06326
217036,17.998783
217037,25.35333
217038,34.75397
217039,57.231346
217040,27.220266
217043,218.86258
217044,174.75536
217045,63.41827
217046,17.044176
217048,115.561066
217049,109.57363
217050,109.234406
217054,105.74564
217055,65.69896
217056,72.58458
217057,27.108854
217058,16.378212
217060,72.385864
217061,53.38062
217062,258.673
217063,9.086652
217064,20.724785
217065,34.289948
217067,16.540863
217071,38.147514
217072,35.694332
217073,14.844681
217074,3.8973935
217075,44.192486
217076,55.82332
217077,33.556778
217080,72.04265
217081,20.15151
217082,23.708673
217083,13.058209
217084,24.105583
217086,232.79977
217089,13.798013
217091,48.016533
217092,33.41437
217094,37.775307
217095,43.063347
217096,36.333633
217099,50.245644
217100,16.455902
217101,19.942688
217104,21.359219
217105,35.72936
217106,153.63231
217108,6.3898396
217109,11.95733
217110,16.025146
217113,30.542807
217115,25.11178
217117,11.923729
217119,19.506016
217123,94.64139
217124,78.911804
217125,55.619404
217126,81.28997
217127,74.76082
217128,65.70782
217132,65.74139
217133,40.896923
217134,42.673
217135,26.099695
217136,17.127739
217137,45.723316
217138,40.15031
217140,10.909317
217141,15.321473
217142,22.68849
217145,66.40971
217146,46.989613
217149,29.147526
217150,33.65342
217153,57.774193
217154,29.84682
217155,33.503555
217158,41.949436
217159,19.447592
217160,93.629196
217163,9.8594885
217166,121.23243
217167,82.9374
217168,51.424572
217170,76.89794
217171,91.47109
217172,75.8316
217175,77.5105
217176,48.53626
217177,53.23985
217178,24.504992
217180,42.845776
217181,38.892063
217182,141.90718
217184,13.615358
217185,20.982372
217187,17.963528
217188,32.669495
217193,32.27413
217194,36.888412
217196,2.8057091
217197,65.400955
217198,20.738232
217199,69.180626
217200,17.268795
217202,20.478138
217204,142.4639
217206,6.557087
217209,42.85359
217210,42.658897
217213,36.39589
217214,54.952396
217216,57.233147
217217,26.208685
217218,26.352884
217219,25.833431
217220,18.728003
217221,26.582954
217222,25.2872
217223,153.99619
217225,12.082285
217226,14.790944
217228,10.786347
217229,27.9625
217230,30.256126
217233,18.252073
217234,42.661007
217235,44.031265
217236,5.978487
217237,0.11541611
217238,7.2292085
217239,54.655098
217240,37.15122
217241,19.856
217244,20.086075
217245,19.750473
217246,186.34554
217249,152.46121
217250,102.05646
217251,57.330154
217252,33.73328
217253,17.548866
217254,133.14648
217255,144.88817
217256,124.6856
217258,10.72533
217259,35.41467
217260,143.50356
217261,87.66372
217262,122.42101
217263,44.07697
217264,27.583475
217267,65.86302
217268,67.80397
217269,198.12598
217271,31.24634
217272,39.234913
217273,58.90924
217274,28.182516
217275,23.175045
217277,72.988525
217278,47.54114
217279,29.199427
217281,48.541462
217282,48.096676
217283,61.676407
217284,28.992584
217287,57.466064
217288,47.648453
217289,46.866905
217290,54.28626
217291,41.109272
217292,194.41164
217294,22.506891
217295,18.455238
217296,98.42123
217297,52.96518
217298,39.582436
217299,37.472115
217300,41.651924
217301,64.41988
217305,66.09878
217306,49.984848
217307,44.795776
217308,41.61571
217309,47.215782
217313,19.502289
217314,6.943284
217316,208.0322
217317,123.778465
217318,92.24503
217321,183.57376
217322,199.85564
217323,135.51059
217324,23.869623
217327,132.69167
217328,86.70274
217329,102.10276
217330,44.621807
217334,81.67395
217335,88.24541
217336,801.496
217338,23.595789
217339,42.057182
217340,23.615536
217343,91.87263
217344,75.18787
217345,24.035025
217346,35.13781
217347,48.516426
217348,54.028637
217349,22.660898
217350,24.248327
217351,12.597593
217352,103.5752
217353,34.063854
217354,37.96477
217355,41.43153
217356,34.96817
217358,38.194843
217359,66.39231
217360,208.79053
217362,19.416271
217363,33.879086
217364,50.766495
217366,27.513695
217370,49.356937
217371,25.837023
217372,27.934309
217373,36.410652
217374,67.89602
217375,28.486773
217376,28.20265
217377,14.528995
217378,50.157066
217379,55.71501
217380,238.27692
217383,19.69447
217385,81.8755
217386,79.44583
217388,20.790598
217389,39.15151
217390,31.45161
217392,10.431109
217394,51.71502
217395,19.077961
217396,14.756361
217398,14.986433
217399,27.484695
217400,197.12775
217403,80.755226
217404,79.38755
217405,23.623745
217407,35.86553
217408,51.048855
217409,50.209946
217410,16.31708
217411,12.873025
217412,17.763262
217413,77.29958
217414,29.548351
217415,31.638586
217416,23.234547
217417,14.395747
217418,31.868658
217419,30.185955
217420,225.49059
217422,11.636909
217423,17.28691
217425,161.69606
217426,109.87127
217427,25.03743
217428,51.44163
217429,69.09676
217430,83.91722
217432,22.55249
217433,79.23351
217434,40.65661
217435,57.607555
217436,23.337692
217437,14.498894
217438,48.417175
217439,44.086315
217442,11.682867
217443,18.754286
217449,72.786705
217450,52.526142
217451,11.890427
217452,75.26354
217453,91.54543
217454,81.12513
217458,76.44142
217459,37.884663
217460,54.81546
217461,45.62508
217462,43.14377
217465,17.811737
217466,10.6203375
217467,60.516537
217468,33.01007
217469,16.1895
217470,42.76336
217471,53.89618
217472,58.98154
217476,79.38488
217477,42.998936
217478,59.622387
217479,48.47431
217480,101.89932
217481,201.7923
217483,31.64567
217484,32.48429
217487,56.954567
217489,16.39254
217490,31.626259
217491,31.639318
217492,3.5861554
217495,71.01349
217496,22.426605
217497,31.68059
217498,30.4538
217499,22.48795
217500,28.137321
217501,44.448673
217502,142.0843
217503,6.8510556
217504,11.021967
217505,15.220102
217507,16.906227
217509,132.67097
217510,86.1006
217511,41.255745
217514,81.70481
217515,82.72297
217516,96.91598
217519,93.72559
217520,49.88441
217521,68.86313
217522,25.922821
217523,17.956966
217525,57.13605
217526,47.844135
217527,354.2771
217529,18.156485
217530,25.128433
217532,13.854869
217535,27.00699
217536,58.934902
217537,32.90376
217539,27.808517
217540,53.704235
217541,45.978157
217545,73.618
217546,27.024525
217547,34.778374
217548,29.281364
217549,19.46064
217550,35.237003
217551,40.689632
217552,140.88647
217555,15.859156
217556,19.233135
217557,2.7097578
217558,35.77434
217559,26.122849
217560,25.179607
217561,40.03738
217562,34.41475
217566,75.70551
217567,37.85665
217570,19.427362
217571,36.185772
217574,160.78252
217575,112.47308
217576,53.596695
217579,86.815445
217580,106.98569
217581,121.02362
217584,32.082344
217585,190.15742
217586,57.616764
217587,70.32866
217588,33.52598
217589,17.895777
217590,67.31612
217591,56.604733
217592,49.563805
217594,21.886286
217595,30.635302
217596,23.329956
217599,89.61629
217600,92.51081
217601,33.2987
217602,16.05455
217604,38.543003
217605,59.703342
217606,68.94673
217607,15.81187
217608,20.48784
217609,11.451342
217610,165.64565
217611,38.766075
217612,38.775204
217613,24.671926
217614,19.942312
217615,39.186142
217616,33.817547
217617,31.011059
217618,9.630066
217619,14.36566
217620,19.535587
217622,9.727277
217623,12.830966
217624,22.0873
217625,48.737785
217626,41.935596
217629,43.889595
217630,51.626377
217631,2.5761847
217632,11.131975
217634,98.7694
217635,24.673382
217636,30.691574
217637,19.12214
217638,11.522308
217640,31.526768
217641,41.80228
217642,35.084896
217644,15.785848
217645,19.613031
217647,3.754725
217648,8.289177
217649,14.365264
217650,277.5576
217651,235.3438
217652,73.552666
217653,45.015587
217655,177.55913
217656,130.21408
217657,203.9252
217661,375.18677
217662,95.42387
217663,86.78397
217664,34.303806
217665,26.70396
217667,112.58184
217668,76.46312
217669,49.728935
217670,13.171073
217671,28.273737
217672,45.82306
217673,92.36098
217674,41.30895
217676,14.340292
217677,106.21157
217678,69.88423
217680,54.680664
217681,55.486336
217682,66.55696
217685,21.782848
217686,128.79395
217687,34.249847
217688,43.98918
217689,28.67387
217690,11.631419
217691,42.188705
217692,38.089
217695,17.654434
217696,23.971375
217700,165.23927
217701,117.47824
217702,61.889145
217703,47.075397
217705,125.8375
217706,139.5185
217707,123.963974
217709,197.14342
217710,79.98807
217711,92.770004
217712,31.204756
217713,21.622444
217715,84.47051
217716,61.29892
217718,13.849269
217719,17.347061
217720,35.472584
217722,27.998823
217725,55.39098
217729,19.6588
217730,35.978004
217731,36.25748
217732,9.416641
217733,7.93201
217734,12.811017
217735,101.389244
217736,24.91638
217737,32.344448
217738,26.615496
217739,19.254354
217741,36.92107
217742,42.60668
217743,32.194817
217744,11.883531
217745,19.086557
217746,21.25301
217747,54.54924
217748,42.875328
217750,12.11853
217751,33.253624
217752,24.888996
217753,0.97069824
217756,76.51075
217757,14.65179
217758,30.234144
217759,17.324697
217761,31.135408
217762,21.138931
217765,10.236975
217768,57.442387
217769,45.937576
217772,43.44457
217773,57.34981
217774,72.623825
217775,13.058257
217778,129.4879
217779,53.682144
217780,61.110207
217781,39.309692
217782,36.682415
217784,58.45541
217785,52.674664
217786,44.77299
217787,13.368684
217788,17.36818
217789,23.84929
217791,25.151407
217792,23.79162
217793,31.069592
217796,13.584984
217797,40.674286
217798,28.058783
217800,5.337691
217801,106.06452
217802,17.2559
217803,19.808031
217804,19.438656
217805,72.59498
217808,6.364615
217813,12.629832
217814,16.658575
217815,36.955437
217816,26.539183
217817,2.2955441
217819,113.34429
217820,12.902996
217821,15.455128
217824,15.085753
217825,15.693435
217828,8.148138
217829,105.290535
217830,71.52592
217831,42.754288
217833,78.9551
217834,90.13826
217835,79.99212
217838,155.64017
217839,46.04486
217840,49.478443
217841,22.349161
217843,46.61945
217844,36.210793
217845,26.380085
217846,14.132215
217847,17.889729
217848,23.872446
217849,12.688038
217851,103.260704
217852,71.19058
217853,30.075214
217855,35.969193
217856,48.85249
217857,48.481953
217861,119.35629
217862,45.05441
217863,41.82666
217864,38.967667
217865,36.6862
217866,16.490234
217867,13.911979
217869,22.281742
217870,49.869812
217871,44.150852
217874,35.37144
217875,31.748487
217879,111.59573
217880,28.29712
217881,35.7252
217882,26.306692
217883,20.539602
217884,35.22138
217885,40.283348
217886,33.949238
217888,12.162848
217889,16.727713
217892,97.23989
217893,67.898285
217894,45.477154
217896,28.761284
217897,52.393578
217898,51.413692
217899,15.051347
217900,16.246376
217901,26.617868
217902,154.9922
217903,40.381393
217904,43.339367
217905,31.841646
217906,27.007406
217908,47.216923
217909,37.438892
217910,39.47743
217911,14.9494915
217912,17.272587
217913,27.44519
217914,38.09059
217916,28.877949
217917,25.911188
217921,35.405815
217922,23.443304
217926,73.634964
217927,12.222143
217928,11.792808
217931,21.85824
217932,10.385487
217935,13.414062
217936,140.1919
217937,108.161896
217938,57.79251
217940,92.557976
217941,102.49836
217942,90.77299
217946,164.36136
217947,50.146137
217948,61.18358
217949,29.782202
217950,23.761621
217951,55.323494
217952,44.19689
217953,48.446167
217954,13.302615
217955,17.66274
217956,26.421118
217958,22.540369
217963,141.63727
217964,108.86601
217965,56.131355
217968,112.57117
217969,108.65805
217970,86.577126
217971,23.865646
217974,172.8852
217975,46.936626
217976,54.865845
217979,53.744217
217980,37.328712
217981,47.92487
217983,19.592901
217984,24.924648
217985,21.843271
217987,98.21534
217988,79.58711
217989,51.779873
217991,29.806595
217992,50.49676
217993,54.11555
217994,11.707261
217995,14.760199
217996,18.342842
217997,126.407326
217998,32.926155
217999,40.354218
218000,30.02511
218001,27.119349
218002,40.751125
218003,45.698284
218004,36.3022
218005,11.349416
218006,20.167158
218007,24.824976
218008,40.751404
218009,15.587814
218011,21.769749
218012,47.720932
218013,46.686024
218015,31.940088
218016,35.82733
218017,28.85361
218018,33.431183
218020,21.705727
218021,86.79538
218022,20.213818
218023,27.641888
218024,28.038795
218025,29.800573
218026,20.404478
218028,10.052571
218029,12.737854
218030,9.461615
218038,26.144697
218042,86.65933
218043,50.84276
218044,24.401094
218046,30.712914
218047,60.465256
218048,57.041416
218050,87.609535
218051,26.41995
218052,34.194523
218053,21.35863
218055,31.16793
218056,29.650236
218057,8.914193
218060,15.829805
218062,10.802736
218063,79.49347
218064,63.76073
218065,19.559391
218066,38.270493
218067,45.160793
218068,8.71823
218069,70.500084
218070,24.868214
218071,32.20031
218072,25.465872
218073,21.622646
218074,32.597214
218075,39.05087
218076,29.528612
218077,11.004041
218078,12.8458185
218079,18.177567
218082,17.111279
218083,28.032806
218084,169.41881
218085,167.24065
218086,92.49418
218089,129.19987
218090,141.96542
218091,111.21356
218094,28.835192
218095,256.37653
218096,60.585693
218097,86.15377
218098,37.97133
218102,55.39214
218103,51.937946
218104,43.434895
218106,25.471144
218107,31.197565
218109,24.402193
218110,8.044935
218112,22.665125
218114,19.496347
218115,37.16428
218117,4.242676
218119,87.79951
218120,18.286665
218121,20.269382
218122,20.666288
218123,56.775734
218124,32.487
218130,107.43869
218131,71.53163
218132,42.74182
218134,51.55708
218135,65.58749
218136,70.08135
218140,157.1146
218141,38.132195
218142,50.07069
218145,42.014374
218146,40.38573
218148,13.534562
218150,24.47281
218151,14.98129
218153,97.00617
218154,64.94623
218155,51.94316
218156,83.305275
218157,86.8745
218158,70.08135
218160,128.85306
218161,38.132195
218162,50.38788
218163,31.022903
218164,27.241129
218165,42.331562
218166,40.38573
218167,19.760632
218169,18.746378
218170,24.47281
218171,43.930195
218172,19.863962
218175,30.88468
218180,78.45679
218183,12.3227415
218184,38.431995
218185,28.909733
218188,15.466204
218190,55.948
218191,35.04378
218193,34.885185
218194,39.803303
218195,69.03157
218196,61.09605
218197,13.493381
218198,17.064577
218200,169.90353
218201,48.86457
218202,59.00786
218203,41.041847
218204,27.024609
218207,44.802864
218208,39.224823
218209,32.81188
218211,25.744316
218212,30.252932
218216,113.26427
218218,9.224595
218219,21.737452
218220,55.622578
218221,30.043344
218223,18.215696
218224,12.202975
218225,120.33622
218226,26.046911
218227,27.978523
218228,15.286898
218229,24.085768
218230,22.387836
218231,15.90784
218234,181.07771
218235,132.0996
218236,37.777798
218239,135.11508
218240,127.60315
218241,105.92122
218244,22.575504
218245,180.9212
218246,41.88324
218247,70.62499
218248,23.564146
218249,18.649448
218250,41.54097
218251,38.16531
218252,16.093273
218254,19.95644
218255,24.46506
218257,10.359651
218260,113.294106
218261,48.79665
218262,7.2962856
218265,21.84498
218266,48.014072
218267,35.8091
218268,10.135297
218269,13.706492
218270,14.330479
218271,234.82176
218272,24.383078
218273,32.20895
218274,15.012132
218275,15.129981
218277,40.33568
218278,33.38446
218279,7.352167
218280,13.731939
218281,18.24055
218283,86.30514
218284,87.84265
218285,22.57608
218286,23.93942
218287,45.14592
218288,56.134727
218289,11.2277155
218290,8.524068
218291,13.622664
218292,102.89545
218293,22.83873
218294,29.768429
218295,22.223671
218296,16.392426
218297,30.165333
218298,37.55635
218299,32.766422
218301,12.661168
218302,17.169777
218304,8.571125
218305,48.964756
218306,45.72115
218308,23.55884
218309,43.48335
218310,41.20874
218313,110.77096
218314,22.47751
218315,25.419874
218318,25.81678
218319,21.504696
218323,13.531157
218324,5.8051286
218325,16.616827
218326,20.211733
218327,72.65342
218328,63.196243
218329,49.411743
218330,31.77048
218331,44.359425
218332,48.143658
218333,4.122074
218334,4.296529
218335,9.395127
218336,130.47694
218337,22.47751
218338,25.419874
218340,13.856451
218341,25.81678
218342,21.777443
218343,18.650826
218346,13.531157
218347,7.063949
218349,15.381203
218350,76.48531
218351,45.269985
218352,21.052755
218354,24.376545
218355,40.95689
218356,50.81213
218359,17.080088
218360,84.559875
218361,24.034897
218362,27.398117
218363,28.56218
218364,23.80259
218369,74.66567
218370,43.450344
218371,39.80416
218372,39.137245
218373,47.7188
218376,98.02166
218377,22.295517
218378,27.876852
218381,27.67813
218382,26.684065
218386,12.858566
218387,67.98207
218388,46.731415
218389,29.58153
218391,35.881924
218392,52.46226
218393,62.50151
218394,117.995224
218395,33.676025
218396,40.190014
218399,39.05864
218400,37.31059
218401,29.070976
218403,19.135557
218404,22.385357
218405,12.038171
218406,17.350334
218409,27.367123
218410,20.949255
218411,11.194049
218412,31.820633
218417,97.22303
218418,15.838146
218420,23.04373
218421,30.698685
218422,26.398792
218425,46.254387
218426,38.32389
218427,30.557804
218429,47.64745
218431,66.148346
218432,15.413246
218433,22.22193
218434,23.78955
218435,15.351517
218436,23.630312
218437,27.224363
218438,22.924469
218441,11.618115
218443,11.602915
218445,75.91818
218446,72.15997
218447,41.797253
218448,14.750686
218450,28.57573
218451,41.107418
218452,39.979214
218453,15.177878
218455,18.904999
218456,86.28354
218457,19.581146
218458,26.389832
218460,17.216831
218461,26.786737
218462,34.44168
218463,30.141798
218465,11.803667
218466,15.053463
218469,30.700762
218474,24.817936
218475,29.521852
218476,8.769312
218477,7.0148406
218478,11.934478
218479,107.83806
218480,19.704462
218481,22.646824
218482,23.04373
218483,20.20172
218487,12.228177
218488,39.92241
218489,40.335648
218490,15.374168
218491,27.229939
218492,41.229
218493,49.503517
218494,1.8044116
218495,9.34467
218496,78.981255
218497,18.466944
218498,23.817404
218499,24.780012
218502,31.869265
218503,33.446407
218506,12.481032
218508,69.326614
218509,47.546272
218512,31.928246
218513,46.04798
218514,56.142494
218515,13.791213
218516,12.740013
218517,18.119663
218518,122.03121
218519,31.004278
218520,33.8175
218521,35.04774
218522,21.720718
218523,34.21441
218524,28.026583
218525,27.61233
218527,14.314886
218528,19.558979
218529,17.20239
218530,152.06572
218531,129.03462
218532,40.834785
218534,74.78004
218535,102.02094
218536,98.405
218539,33.069935
218540,165.18848
218541,56.03023
218542,63.03772
218545,55.190865
218546,48.727818
218550,30.547224
218554,54.95835
218555,46.00494
218556,20.480412
218558,27.042059
218559,38.244396
218560,54.21228
218563,124.23315
218564,22.047058
218565,24.63041
218566,33.383892
218567,25.006659
218568,25.027313
218569,25.751606
218573,12.427819
218575,39.651962
218576,34.022297
218578,28.082174
218579,51.550297
218580,62.907852
218581,50.95171
218584,145.97127
218585,30.780096
218586,31.59521
218588,31.992117
218589,45.596195
218590,40.07993
218593,19.392622
218596,50.963894
218597,61.56638
218598,39.640278
218600,37.038857
218601,53.84271
218602,59.96543
218603,17.041142
218604,19.828865
218605,17.988003
218606,148.05008
218607,32.8589
218608,36.248203
218609,30.749584
218611,36.64511
218612,30.805687
218613,20.13003
218614,10.99503
218615,16.559158
218616,19.977617
218618,78.76067
218619,48.321384
218622,26.189676
218623,39.04607
218624,52.35641
218626,94.21456
218627,21.193604
218628,26.332745
218631,28.569796
218635,10.508328
218638,122.73354
218639,65.002716
218640,34.143696
218642,43.311634
218643,46.992077
218644,58.804955
218648,119.12053
218649,38.331642
218650,41.77131
218651,50.34174
218652,40.459652
218653,22.95025
218656,26.568008
218658,179.64133
218659,127.826675
218660,70.83363
218663,105.490265
218664,108.09705
218665,96.5475
218667,169.69946
218668,63.9262
218669,70.81181
218670,49.638954
218671,30.822748
218673,70.6131
218674,53.376667
218675,128.21155
218676,21.287949
218677,29.593136
218678,38.07859
218679,57.593117
218680,27.220266
218683,185.49014
218684,174.75536
218685,63.41827
218686,34.60986
218688,115.561066
218689,118.4573
218690,111.85867
218694,204.14362
218695,65.69896
218696,75.38539
218697,27.108854
218698,16.378212
218700,72.385864
218701,53.38062
218702,31.345661
218703,11.650262
218704,23.631742
218705,37.614567
218707,16.540863
218711,37.388103
218712,27.361652
218713,16.51439
218714,15.182903
218715,44.192486
218716,53.499367
218717,30.854605
218720,81.64199
218721,20.15151
218722,25.781485
218723,13.058209
218724,25.117058
218726,66.52281
218729,13.798013
218731,47.824593
218732,62.186222
218734,33.63641
218735,43.063347
218736,20.796286
218739,61.182606
218740,16.455902
218741,19.942688
218744,21.359219
218745,35.22313
218746,33.96909
218748,6.3898396
218749,11.95733
218750,16.025146
218753,26.789873
218755,45.702976
218757,11.923729
218759,19.506016
218763,114.65
218764,78.911804
218765,55.619404
218766,80.93526
218767,83.644485
218768,83.532104
218772,163.77658
218773,40.896923
218774,45.473812
218775,26.099695
218776,17.127739
218777,45.723316
218778,40.15031
218780,14.905718
218781,19.661213
218782,27.445904
218785,82.7278
218786,49.00628
218789,28.792805
218790,42.53708
218793,94.03775
218794,29.84682
218795,33.503555
218798,27.936668
218799,24.777006
218800,0.19187331
218803,13.184107
218806,121.23243
218807,82.9374
218808,29.92021
218810,76.54322
218811,82.587425
218812,75.8316
218815,133.77068
218816,49.58311
218817,60.00792
218818,24.504992
218820,42.845776
218821,38.892063
218822,27.072691
218824,16.522306
218825,24.306995
218827,17.963528
218828,38.102535
218833,34.052948
218834,29.157637
218836,2.8057091
218837,95.75527
218838,20.738232
218839,22.286451
218840,17.268795
218842,19.449028
218844,34.948105
218846,6.557087
218849,42.094177
218850,38.999844
218852,46.349888
218853,54.952396
218855,122.16799
218856,26.208685
218857,26.352884
218858,25.833431
218859,18.728003
218860,26.582954
218861,25.2872
218862,19.042566
218864,12.082285
218865,14.790944
218867,10.786347
218868,17.544977
218869,20.911745
218873,18.252073
218874,47.081238
218875,41.302452
218876,4.308611
218877,5.3759446
218878,1.4603868
218879,117.832275
218880,37.15122
218881,19.856
218884,20.086075
218885,19.750473
218886,21.056252
218889,152.46121
218890,102.05646
218891,57.330154
218892,51.759758
218893,31.230719
218894,113.61362
218895,131.41283
218896,124.6856
218898,15.540822
218899,35.41467
218900,230.446
218901,87.66372
218902,122.42101
218903,44.07697
218904,27.583475
218907,65.86302
218908,67.80397
218909,21.758307
218911,34.476986
218912,42.88322
218913,58.90924
218914,28.182516
218915,23.175045
218917,80.12857
218918,47.54114
218919,29.199427
218921,48.896175
218922,61.57199
218923,59.05215
218924,28.992584
218927,136.4537
218928,47.648453
218929,46.866905
218930,54.28626
218931,41.109272
218932,17.236044
218934,30.916368
218935,22.103542
218936,98.42123
218937,63.00912
218938,26.922573
218939,37.472115
218940,50.535583
218941,64.41988
218945,123.2175
218946,49.984848
218947,44.795776
218948,41.61571
218949,47.215782
218953,22.826916
218954,6.943284
218956,208.0322
218957,123.778465
218958,92.24503
218961,183.57376
218962,186.38036
218963,121.640785
218964,23.869623
218967,300.19077
218968,82.22604
218969,102.10276
218970,44.621807
218974,81.67395
218975,88.24541
218976,161.3773
218978,26.826427
218979,45.705482
218980,23.615536
218983,91.87263
218984,85.156845
218985,24.035025
218986,31.744059
218987,48.516426
218988,64.6526
218989,2.022225
218990,15.959101
218991,12.597593
218992,184.95732
218993,34.063854
218994,37.96477
218995,41.43153
218996,34.96817
218998,44.174885
218999,66.39231
219000,61.042233
219002,19.416271
219003,33.879086
219004,50.766495
219006,39.106583
219010,36.562145
219011,25.837023
219012,27.934309
219013,13.008445
219014,141.6366
219015,28.486773
219016,28.20265
219017,14.528995
219018,51.608162
219019,55.71501
219020,41.15699
219023,19.69447
219025,78.93129
219026,82.39005
219028,22.713362
219029,39.15151
219030,31.45161
219032,10.431109
219034,137.41939
219035,19.077961
219036,14.756361
219038,14.986433
219039,19.53225
219040,17.22777
219043,82.51822
219044,82.157585
219045,23.623745
219047,33.939156
219048,51.048855
219049,46.908714
219050,17.986952
219051,21.893433
219052,17.763262
219053,250.20383
219054,30.229767
219055,31.911335
219056,23.234547
219057,14.395747
219058,41.688953
219059,30.185955
219060,29.915949
219062,11.636909
219063,17.28691
219065,161.69606
219066,109.87127
219067,25.03743
219068,70.97444
219069,88.62956
219070,82.02231
219072,22.55249
219073,129.97693
219074,40.65661
219075,50.92303
219076,23.337692
219077,14.498894
219078,48.417175
219079,44.086315
219082,14.913505
219083,22.402586
219089,54.49305
219090,52.526142
219091,11.890427
219092,74.90883
219093,91.54543
219094,87.37763
219098,127.18483
219099,37.884663
219100,48.130936
219101,45.62508
219102,43.14377
219105,21.460037
219106,10.6203375
219107,60.516537
219108,42.27262
219109,26.051283
219110,42.76336
219111,86.9043
219112,56.357277
219116,130.78432
219117,43.019085
219118,59.622387
219119,48.47431
219120,89.27188
219121,64.23108
219123,34.876305
219124,36.13258
219127,56.954567
219129,15.58899
219130,31.075937
219131,42.346825
219132,5.328015
219135,89.97076
219136,22.426605
219137,31.40784
219138,30.4538
219139,22.48795
219140,28.137321
219141,44.448673
219142,35.022667
219143,6.8510556
219144,11.021967
219145,15.220102
219147,16.906227
219149,132.67097
219150,86.1006
219151,43.56788
219154,81.35009
219155,98.24422
219156,98.51482
219159,175.30412
219160,49.88441
219161,68.86313
219162,25.922821
219163,17.956966
